,Name,size,MRP,price,url
557,ADEL Calendula Mother Tincture Q,bottle of 20 ml Mother Tincture,₹270,₹243,/otc/adel-calendula-mother-tincture-q-otc328825
558,Bhargava Rhomo Oil,Roll-on bottle of 60 ml Oil,₹148,₹110,/otc/bhargava-rhomo-oil-otc326143
559,New Life Rheumacin Drop,bottle of 30 ml Drop,₹120,₹102,/otc/new-life-rheumacin-drop-otc326163
560,Hapdco Relaxomuv Ointment,tube of 25 gm Ointment,₹85,₹71,/otc/hapdco-relaxomuv-ointment-otc357645
561,SBL Teucrium Marum Verum Mother Tincture Q,bottle of 30 ml Mother Tincture,₹230,₹158,/otc/sbl-teucrium-marum-verum-mother-tincture-q-otc338410
562,Dr Willmar Schwabe India Ficus Religiosa Mother Tincture Q,bottle of 30 ml Mother Tincture,₹105,₹92,/otc/dr-willmar-schwabe-india-ficus-religiosa-mother-tincture-q-otc390981
563,Bakson's Menso Aid Syrup,bottle of 450 ml Syrup,₹305,₹260,/otc/bakson-s-menso-aid-syrup-otc502872
564,Allen A11 Eczema Drop,bottle of 30 ml Drop,₹170,₹145,/otc/allen-a11-eczema-drop-otc330446
565,Wheezal Diabonol Drop,bottle of 30 ml Drop,₹150,₹112,/otc/wheezal-diabonol-drop-otc339233
566,New Life Bach Flower Rock Water 30,bottle of 30 ml Dilution,₹100,₹86,/otc/new-life-bach-flower-rock-water-30-otc386687
567,Boiron Bacillus Coli (Colibacillinum) Pellets 30C,bottle of 80 pellets,₹170,₹146,/otc/boiron-bacillus-coli-colibacillinum-pellets-30c-otc645397
568,Hapdco B.Ve. Phos Children Tonic,bottle of 60 ml Tonic,₹75,₹62,/otc/hapdco-b.ve.-phos-children-tonic-otc357523
569,Fourrts Senadryl Drop,bottle of 30 ml Drop,₹165,₹140,/otc/fourrts-senadryl-drop-otc617689
570,Wheezal WL46 Eosinophilia Drop,bottle of 30 ml Drop,₹170,₹133,/otc/wheezal-wl46-eosinophilia-drop-otc387937
571,Allen A34 Acne Drop,bottle of 30 ml Drop,₹160,₹133,/otc/allen-a34-acne-drop-otc330450
572,Wheezal De-Toxin Drop,bottle of 30 ml Drop,₹135,₹109,/otc/wheezal-de-toxin-drop-otc339238
573,Allen's Gastrin Syrup,bottle of 110 ml Syrup,₹100,₹82,/otc/allen-s-gastrin-syrup-otc399600
574,Bhargava Sinin Drop,bottle of 30 ml Drop,₹166,₹140,/otc/bhargava-sinin-drop-otc328755
575,Bakson's Apis Mellifica Ointment,tube of 25 gm Ointment,₹70,₹57,/otc/bakson-s-apis-mellifica-ointment-otc327261
576,ADEL Ars. Sulf Rub. Trituration Tablet 3X,bottle of 20 gm Trituration Tablet,₹280,₹252,/otc/adel-ars.-sulf-rub.-trituration-tablet-3x-otc327087
577,SBL Guaiacum Dilution 200 CH,bottle of 30 ml Dilution,₹105,₹93,/otc/sbl-guaiacum-dilution-200-ch-otc347815
578,Bjain Bryonia Alba Dilution 200 CH,bottle of 100 ml Dilution,₹185,₹159,/otc/bjain-bryonia-alba-dilution-200-ch-otc436083
579,Bjain Omeo Prostate Drop,bottle of 30 ml Drop,₹150,₹131,/otc/bjain-omeo-prostate-drop-otc328885
580,ADEL Cholesterinum Trituration Tablet 3X,bottle of 20 gm Trituration Tablet,₹260,₹234,/otc/adel-cholesterinum-trituration-tablet-3x-otc329078
581,Hapdco Muora Gel Combi Pack,bottle of 10 ml Gel,₹80,₹67,/otc/hapdco-muora-gel-combi-pack-otc370792
582,SBL Yohimbinum Dilution 30 CH,bottle of 30 ml Dilution,₹95,₹81,/otc/sbl-yohimbinum-dilution-30-ch-otc348662
583,SBL Sulphur Gel,tube of 25 gm Gel,₹65,₹53,/otc/sbl-sulphur-gel-otc331008
584,Dr Willmar Schwabe India Aesculus Hippocastan Dilution 30 CH,bottle of 30 ml Dilution,₹90,₹74,/otc/dr-willmar-schwabe-india-aesculus-hippocastan-dilution-30-ch-otc394985
585,Wheezal Baby Phos Syrup,bottle of 60 ml Syrup,₹85,₹71,/otc/wheezal-baby-phos-syrup-otc339128
586,Bakson B64 Dermato Drop,bottle of 30 ml Drop,₹175,₹130,/otc/bakson-b64-dermato-drop-otc388119
587,Bjain Omeo Heart Gold Drop,bottle of 30 ml Drop,₹155,₹119,/otc/bjain-omeo-heart-gold-drop-otc327161
588,SBL Nux Vomica Dilution 10M CH,bottle of 30 ml Dilution,₹300,₹269,/otc/sbl-nux-vomica-dilution-10m-ch-otc385277
589,Bioforce Blooume 2  Asthmasan Drop,bottle of 30 ml Drop,₹150,₹128,/otc/bioforce-blooume-2-asthmasan-drop-otc326197
590,REPL Dr. Advice No.78 Piles Drop,bottle of 30 ml Drop,₹180,₹162,/otc/repl-dr.-advice-no.78-piles-drop-otc339422
591,ADEL Hamamelis Virginiana Mother Tincture Q,bottle of 20 ml Mother Tincture,₹300,₹270,/otc/adel-hamamelis-virginiana-mother-tincture-q-otc328779
592,Allen A04 Blood Purifier Drop,bottle of 30 ml Drop,₹160,₹133,/otc/allen-a04-blood-purifier-drop-otc330354
593,Lord's Bio-Combination 20 Tablet,bottle of 450 gm Biocombination Tablet,₹695,₹590,/otc/lord-s-bio-combination-20-tablet-otc545492
594,New Life Heptolive Syrup,bottle of 100 ml Syrup,₹90,₹69,/otc/new-life-heptolive-syrup-otc325821
595,Dr Batra's Hair Fall Control Oil,bottle of 200 ml Oil,₹325,₹189,/otc/dr-batra-s-hair-fall-control-oil-otc375469
596,Bakson's Super Tonic,bottle of 115 ml Tonic,₹130,₹100,/otc/bakson-s-super-tonic-otc502927
597,ADEL Muira Puama Mother Tincture Q,bottle of 20 ml Mother Tincture,₹340,₹306,/otc/adel-muira-puama-mother-tincture-q-otc327519
598,Allen Laxocid Tablet,bottle of 25 gm Tablet,₹160,₹133,/otc/allen-laxocid-tablet-otc330232
599,Allen Orthotone Tablet,bottle of 25 gm Tablet,₹160,₹133,/otc/allen-orthotone-tablet-otc330410
600,German's Spondylitis Care and Cure Drop,bottle of 30 ml Drop,₹160,₹136,/otc/german-s-spondylitis-care-and-cure-drop-otc650060
601,SBL Silicea Biochemic Tablet 200X,bottle of 25 gm Biochemic Tablet,₹110,₹88,/otc/sbl-silicea-biochemic-tablet-200x-otc368312
602,SBL Nuphar Lutea Dilution 200 CH,bottle of 30 ml Dilution,₹105,₹83,/otc/sbl-nuphar-lutea-dilution-200-ch-otc355185
603,Bakson's B-Shape Cream,tube of 100 gm Cream,₹330,₹287,/otc/bakson-s-b-shape-cream-otc326089
604,SBL Lycopodium Clavatum Dilution 6 CH,bottle of 30 ml Dilution,₹95,₹82,/otc/sbl-lycopodium-clavatum-dilution-6-ch-otc349055
605,"Bakson's Sunny Herbals Face Wash Gel with Aloevera, Calendula and Tea Tree Oil",tube of 100 gm Face Wash,₹165,₹142,/otc/bakson-s-sunny-herbals-face-wash-gel-with-aloevera-calendula-and-tea-tree-oil-otc373354
606,Wheezal Femocordial Syrup,bottle of 120 ml Syrup,₹130,₹97,/otc/wheezal-femocordial-syrup-otc339151
607,SBL Silicea Biochemic Tablet 30X,bottle of 25 gm Biochemic Tablet,₹95,₹76,/otc/sbl-silicea-biochemic-tablet-30x-otc368311
608,Bakson B52 Arthralgia Drop,bottle of 30 ml Drop,₹175,₹142,/otc/bakson-b52-arthralgia-drop-otc388103
609,Lord's Five Phos Biocombination Tablet 12X,bottle of 450 gm Biocombination Tablet,₹695,₹487,/otc/lord-s-five-phos-biocombination-tablet-12x-otc561381
610,German's Tonsil Drop,bottle of 30 ml Drop,₹150,₹132,/otc/german-s-tonsil-drop-otc650065
611,Wheezal WL49 Warts Drop,bottle of 30 ml Drop,₹170,₹151,/otc/wheezal-wl49-warts-drop-otc387943
612,Dr Willmar Schwabe India Natrum Sulphuricum Biochemic Tablet 6X,bottle of 550 gm Biochemic Tablet,₹670,₹478,/otc/dr-willmar-schwabe-india-natrum-sulphuricum-biochemic-tablet-6x-otc448626
613,Bjain Omeo Allergy Tablet,bottle of 450 gm Tablet,₹750,₹653,/otc/bjain-omeo-allergy-tablet-otc425860
614,Allen A46 Anti Dandruff Drop,bottle of 30 ml Drop,₹170,₹145,/otc/allen-a46-anti-dandruff-drop-otc330333
615,SBL Coca Dilution Homeopathic Medicine 3 CH,bottle of 30 ml Dilution,₹95,₹77,/otc/sbl-coca-dilution-homeopathic-medicine-3-ch-otc352024
616,ADEL China Officinalis Mother Tincture Q,bottle of 20 ml Mother Tincture,₹270,₹243,/otc/adel-china-officinalis-mother-tincture-q-otc327708
617,Bioforce Blooume 4 Biohair Drop,bottle of 30 ml Drop,₹150,₹120,/otc/bioforce-blooume-4-biohair-drop-otc327227
618,Dr. Raj Vigoraj Oil,bottle of 30 ml Oil,₹290,₹261,/otc/dr.-raj-vigoraj-oil-otc549386
619,Doliosis D69 Spanish Fly Drop,bottle of 30 ml Drop,₹400,₹310,/otc/doliosis-d69-spanish-fly-drop-otc392600
620,REPL Dr. Advice No.31 Calculus Drop,bottle of 30 ml Drop,₹180,₹160,/otc/repl-dr.-advice-no.31-calculus-drop-otc339364
621,Dr. Reckeweg Calendula Off Mother Tincture Q,bottle of 100 ml Mother Tincture,₹860,₹763,/otc/dr.-reckeweg-calendula-off-mother-tincture-q-otc574983
622,St. George’s Foenugreek Mother Tincture Q,bottle of 30 ml Mother Tincture,₹120,₹104,/otc/st.-george-s-foenugreek-mother-tincture-q-otc473871
623,SBL Natrum Muriaticum Biochemic Tablet 200X,bottle of 25 gm Biochemic Tablet,₹100,₹80,/otc/sbl-natrum-muriaticum-biochemic-tablet-200x-otc368300
624,Allen A28 Rheumatism Drop,bottle of 30 ml Drop,₹160,₹133,/otc/allen-a28-rheumatism-drop-otc330402
625,SBL Copaiva Officinalis Dilution 30 CH,bottle of 30 ml Dilution,₹95,₹78,/otc/sbl-copaiva-officinalis-dilution-30-ch-otc346436
626,Allen A76 Kalmegh Drop,bottle of 30 ml Drop,₹160,₹133,/otc/allen-a76-kalmegh-drop-otc330272
627,Bakson's Biocombination 24 Tablet,bottle of 250 biocombination tablets,₹95,₹85,/otc/bakson-s-biocombination-24-tablet-otc694719
628,Bakson's Mud Pack,box of 150 gm Pack,₹190,₹167,/otc/bakson-s-mud-pack-otc400482
629,Allen Vasakof Cough Syrup,bottle of 200 ml Syrup,₹150,₹128,/otc/allen-vasakof-cough-syrup-otc330441
630,Rxhomeo Aloe Socotrina Pellets 30C,bottle of 750 pellets,₹90,₹74,/otc/rxhomeo-aloe-socotrina-pellets-30c-otc640399
631,Rxhomeo Carbo Vegetabilis Pellets 1M,bottle of 750 pellets,₹115,₹102,/otc/rxhomeo-carbo-vegetabilis-pellets-1m-otc640871
632,Bjain Arnica Montana Globules 200 CH,bottle of 6 gm Globules,₹85,₹69,/otc/bjain-arnica-montana-globules-200-ch-otc441551
633,Allen's AllenZyme Digestive Tonic,bottle of 110 ml Tonic,₹100,₹89,/otc/allen-s-allenzyme-digestive-tonic-otc399404
634,Bakson B44 Convulsion Drop,bottle of 30 ml Drop,₹175,₹154,/otc/bakson-b44-convulsion-drop-otc388094
635,SBL Ginseng Dilution 1000 CH,bottle of 30 ml Dilution,₹140,₹115,/otc/sbl-ginseng-dilution-1000-ch-otc346639
636,ADEL Arnica Montana Mother Tincture Q,bottle of 20 ml Mother Tincture,₹300,₹270,/otc/adel-arnica-montana-mother-tincture-q-otc328792
637,Bakson's Gastro Aid Syrup,bottle of 115 ml Syrup,₹130,₹91,/otc/bakson-s-gastro-aid-syrup-otc392446
638,Rxhomeo Hepar Sulphuris Calcareum Pellets 30C,bottle of 750 pellets,₹90,₹78,/otc/rxhomeo-hepar-sulphuris-calcareum-pellets-30c-otc641011
639,Dr Batra's Herbal Hair Color Cream Brown,box of 130 gm Cream,₹999,₹635,/otc/dr-batra-s-herbal-hair-color-cream-brown-otc506159
640,SBL Petroselinum Sativum Dilution 30 CH,bottle of 30 ml Dilution,₹95,₹78,/otc/sbl-petroselinum-sativum-dilution-30-ch-otc348504
641,Bjain Omeo Piles Tablet,bottle of 450 gm Tablet,₹750,₹638,/otc/bjain-omeo-piles-tablet-otc426063
642,Adven Rolfia Tablet,bottle of 25 gm Tablet,₹140,₹115,/otc/adven-rolfia-tablet-otc328953
643,Similia Coculus Ind Dilution 30 CH,bottle of 30 ml Dilution,₹95,₹78,/otc/similia-coculus-ind-dilution-30-ch-otc611717
644,ADEL Gymnema Sylvestris Mother Tincture Q,bottle of 20 ml Mother Tincture,₹270,₹243,/otc/adel-gymnema-sylvestris-mother-tincture-q-otc327638
645,Medisynth Utronic Syrup,bottle of 125 ml Syrup,₹120,₹101,/otc/medisynth-utronic-syrup-otc339291
646,Bjain Belladonna Globules 30 CH,bottle of 6 gm Globules,₹85,₹55,/otc/bjain-belladonna-globules-30-ch-otc442271
647,Dr Batra's Hair Vitalizing Serum,pump bottle of 125 ml Serum,₹699,₹405,/otc/dr-batra-s-hair-vitalizing-serum-otc326159
648,Dr Willmar Schwabe India Borax Dilution 30 CH,bottle of 30 ml Dilution,₹90,₹76,/otc/dr-willmar-schwabe-india-borax-dilution-30-ch-otc397912
649,Bakson B3 Diarrhoea Drop,bottle of 30 ml Drop,₹175,₹142,/otc/bakson-b3-diarrhoea-drop-otc387996
650,ADEL Ustilago M Mother Tincture Q,bottle of 20 ml Mother Tincture,₹270,₹243,/otc/adel-ustilago-m-mother-tincture-q-otc327128
651,Dr Batra's Hair Gel Wet Look Enriched with Thuja,tube of 100 gm Gel,₹125,₹78,/otc/dr-batra-s-hair-gel-wet-look-enriched-with-thuja-otc326156
652,Allen A10 Dysentry Drop,bottle of 30 ml Drop,₹160,₹133,/otc/allen-a10-dysentry-drop-otc330221
653,Dr Willmar Schwabe India Anekind Globules,bottle of 10 gm Globules,₹115,₹92,/otc/dr-willmar-schwabe-india-anekind-globules-otc327687
654,Allen A48 Spondylytis Drop,bottle of 30 ml Drop,₹175,₹137,/otc/allen-a48-spondylytis-drop-otc330406
655,ADEL Aspidosperma Mother Tincture Q,bottle of 20 ml Mother Tincture,₹340,₹306,/otc/adel-aspidosperma-mother-tincture-q-otc327038
656,Haslab HC 37 Caladium Complex Tablet,bottle of 20 gm Tablet,₹75,₹60,/otc/haslab-hc-37-caladium-complex-tablet-otc388191
657,Bakson's Hair Serum,bottle of 100 ml Serum,₹410,₹369,/otc/bakson-s-hair-serum-otc503102
658,ADEL Scutellaria Mother Tincture Q,bottle of 20 ml Mother Tincture,₹340,₹306,/otc/adel-scutellaria-mother-tincture-q-otc327310
659,Dr Batra's Dandruff Cleansing Shampoo,bottle of 500 ml Shampoo,₹499,₹315,/otc/dr-batra-s-dandruff-cleansing-shampoo-otc432876
660,Bakson's Body Oil,bottle of 100 ml Oil,₹120,₹107,/otc/bakson-s-body-oil-otc400474
661,ADEL Titanium Metallicum Trituration Tablet 3X,bottle of 20 gm Trituration Tablet,₹260,₹234,/otc/adel-titanium-metallicum-trituration-tablet-3x-otc326305
662,Bakson B5 Gold Drop,bottle of 30 ml Drop,₹160,₹137,/otc/bakson-b5-gold-drop-otc388000
663,Allen A12 Eye Care Oral Drops,bottle of 30 ml Oral Drops,₹160,₹133,/otc/allen-a12-eye-care-oral-drops-otc330324
664,Bjain Ginkgo Biloba Trituration Tablet 1X,bottle of 25 gm Trituration Tablet,₹305,₹274,/otc/bjain-ginkgo-biloba-trituration-tablet-1x-otc484361
665,Lord's L 164 Sciatica Drop,bottle of 30 ml Drop,₹160,₹141,/otc/lord-s-l-164-sciatica-drop-otc449185
666,ADEL Damiana Mother Tincture Q,bottle of 20 ml Mother Tincture,₹270,₹243,/otc/adel-damiana-mother-tincture-q-otc327698
667,Bjain Chionanthus Virginica Mother Tincture Q,bottle of 100 ml Mother Tincture,₹930,₹810,/otc/bjain-chionanthus-virginica-mother-tincture-q-otc445366
668,SBL Cicuta Virosa Dilution 200 CH,bottle of 30 ml Dilution,₹105,₹94,/otc/sbl-cicuta-virosa-dilution-200-ch-otc346163
669,Allen A22 Leucorrhoea Drop,bottle of 30 ml Drop,₹160,₹128,/otc/allen-a22-leucorrhoea-drop-otc330236
670,ADEL Chimaphila Mother Tincture Q,bottle of 20 ml Mother Tincture,₹300,₹270,/otc/adel-chimaphila-mother-tincture-q-otc327709
671,Dr Willmar Schwabe India Abel Moschus Mother Tincture Q,bottle of 30 ml Mother Tincture,₹115,₹90,/otc/dr-willmar-schwabe-india-abel-moschus-mother-tincture-q-otc390542
672,Wheezal Dr. Farokh J. Master's Sachrol Tablet,bottle of 75 tablets,₹210,₹176,/otc/wheezal-dr.-farokh-j.-master-s-sachrol-tablet-otc627120
673,Dr Willmar Schwabe India Eucalyptus Globulus Mother Tincture Q,bottle of 30 ml Mother Tincture,₹105,₹78,/otc/dr-willmar-schwabe-india-eucalyptus-globulus-mother-tincture-q-otc390951
674,Lord's Yohimbinum Trituration Tablet 3X,bottle of 450 gm Trituration Tablet,₹950,₹800,/otc/lord-s-yohimbinum-trituration-tablet-3x-otc561082
675,Lord's Ylo Tablet,box of 30 tablets,₹90,₹81,/otc/lord-s-ylo-tablet-otc711486
676,SBL Arsenic Sulphuratum Flavum Dilution 6 CH,bottle of 30 ml Dilution,₹95,₹76,/otc/sbl-arsenic-sulphuratum-flavum-dilution-6-ch-otc349085
677,Dr Willmar Schwabe India Candida Albicans Dilution 30 CH,bottle of 30 ml Dilution,₹105,₹86,/otc/dr-willmar-schwabe-india-candida-albicans-dilution-30-ch-otc398544
678,Bio India Lactose HMS Holland Powder,packet of 1 kg Powder,₹560,₹392,/otc/bio-india-lactose-hms-holland-powder-otc552400
679,SBL Aranea Diadema Dilution 200 CH,bottle of 30 ml Dilution,₹105,₹86,/otc/sbl-aranea-diadema-dilution-200-ch-otc345905
680,Bahola Tonsilo Tablet,bottle of 90 tablets,₹160,₹131,/otc/bahola-tonsilo-tablet-otc388672
681,Bjain Yohimbinum Dilution 3X,bottle of 30 ml Dilution,₹120,₹98,/otc/bjain-yohimbinum-dilution-3x-otc428607
682,Haslab HC 67 Homolax Tablet,bottle of 20 gm Tablet,₹75,₹60,/otc/haslab-hc-67-homolax-tablet-otc388242
683,SBL Viscum Album Mother Tincture Q,bottle of 30 ml Mother Tincture,₹120,₹108,/otc/sbl-viscum-album-mother-tincture-q-otc338406
684,Medisynth Naturals Moonflower Kesar Mulethi Face Cream,tube of 50 gm Cream,₹100,₹81,/otc/medisynth-naturals-moonflower-kesar-mulethi-face-cream-otc525740
685,SBL Crotalus Horridus Dilution 30 CH,bottle of 30 ml Dilution,₹90,₹72,/otc/sbl-crotalus-horridus-dilution-30-ch-otc346450
686,Bio India Bach Flower Larch,bottle of 100 ml Dilution,₹210,₹147,/otc/bio-india-bach-flower-larch-otc517776
687,ADEL Crataegus Mother Tincture Q,bottle of 20 ml Mother Tincture,₹270,₹243,/otc/adel-crataegus-mother-tincture-q-otc328822
688,Dr. Reckeweg Macrotinum Dilution 200 CH,bottle of 11 ml Dilution,₹160,₹141,/otc/dr.-reckeweg-macrotinum-dilution-200-ch-otc332008
689,Lord's Fel Tauri Trituration Tablet 3X,bottle of 25 gm Trituration Tablet,₹170,₹147,/otc/lord-s-fel-tauri-trituration-tablet-3x-otc561451
690,Bahola Eye Bright Eye Drop,bottle of 10 ml Eye Drop,₹85,₹73,/otc/bahola-eye-bright-eye-drop-otc388681
691,Bakson B43 Hyper Hydrosis Drop,bottle of 30 ml Drop,₹175,₹141,/otc/bakson-b43-hyper-hydrosis-drop-otc388093
692,ADEL Avena Sat Mother Tincture Q,bottle of 20 ml Mother Tincture,₹270,₹243,/otc/adel-avena-sat-mother-tincture-q-otc327036
693,German's Rheumatic Care and Cure Drop,bottle of 30 ml Drop,₹150,₹135,/otc/german-s-rheumatic-care-and-cure-drop-otc650021
694,ADEL Carduus Mar. Mother Tincture Q,bottle of 20 ml Mother Tincture,₹270,₹243,/otc/adel-carduus-mar.-mother-tincture-q-otc724033
695,SBL Urtica Urens Ointment,tube of 25 gm Ointment,₹56,₹46,/otc/sbl-urtica-urens-ointment-otc331011
696,SBL Calcarea Phosphoricum Dilution 6 CH,bottle of 30 ml Dilution,₹95,₹83,/otc/sbl-calcarea-phosphoricum-dilution-6-ch-otc349106
697,Bjain Omeo Calcium Tablet,bottle of 450 gm Tablet,₹750,₹653,/otc/bjain-omeo-calcium-tablet-otc425902
698,SBL Pyrogenium Dilution 30 CH,bottle of 30 ml Dilution,₹90,₹73,/otc/sbl-pyrogenium-dilution-30-ch-otc348561
699,Wheezal Astharex Syrup,bottle of 120 ml Syrup,₹140,₹111,/otc/wheezal-astharex-syrup-otc339163
700,Dr. Reckeweg Acid Phosphoric Dilution 30 CH,bottle of 11 ml Dilution,₹135,₹119,/otc/dr.-reckeweg-acid-phosphoric-dilution-30-ch-otc375709
701,Bakson's Biocombination 16 Tablet,bottle of 250 biocombination tablets,₹95,₹85,/otc/bakson-s-biocombination-16-tablet-otc694653
702,Bio India Bio-combination 20 Tablet,bottle of 450 gm Biocombination Tablet,₹630,₹555,/otc/bio-india-bio-combination-20-tablet-otc559323
703,SBL Plumbum Metallicum Dilution 1000 CH,bottle of 30 ml Dilution,₹140,₹121,/otc/sbl-plumbum-metallicum-dilution-1000-ch-otc348541
704,Bakson's Cream Bleach,jar of 30 gm Cream,₹120,₹100,/otc/bakson-s-cream-bleach-otc326219
705,Lord's Thyroidinum Trituration Tablet 3X,bottle of 25 gm Trituration Tablet,₹170,₹150,/otc/lord-s-thyroidinum-trituration-tablet-3x-otc561094
706,SBL Withania S (Ashwagandha) Dilution 1000 CH,bottle of 30 ml Dilution,₹140,₹116,/otc/sbl-withania-s-ashwagandha-dilution-1000-ch-otc348680
707,ADEL Calcarea Fluor Biochemic Tablet 12X,bottle of 20 gm Biochemic Tablet,₹180,₹162,/otc/adel-calcarea-fluor-biochemic-tablet-12x-otc732623
708,Adven A-124 Liver & Gallbladder Drop,bottle of 30 ml Drop,₹170,₹147,/otc/adven-a-124-liver-gallbladder-drop-otc517116
709,Dr. Reckeweg Tarentula Hispanica Dilution 30 CH,bottle of 11 ml Dilution,₹135,₹117,/otc/dr.-reckeweg-tarentula-hispanica-dilution-30-ch-otc326386
710,Bakson's Fevo Aid Syrup,bottle of 450 ml Syrup,₹330,₹297,/otc/bakson-s-fevo-aid-syrup-otc502777
711,SBL Acidum Sulphuricum Mother Tincture Q,bottle of 30 ml Mother Tincture,₹105,₹90,/otc/sbl-acidum-sulphuricum-mother-tincture-q-otc338869
712,Dr Willmar Schwabe India Lobelia Inflata Mother Tincture Q,bottle of 30 ml Mother Tincture,₹120,₹90,/otc/dr-willmar-schwabe-india-lobelia-inflata-mother-tincture-q-otc391281
713,Hapdco Calendula Plus Lotion,bottle of 50 ml Lotion,₹80,₹68,/otc/hapdco-calendula-plus-lotion-otc386519
714,Bakson's Natrum Muriaticum Biochemic Tablet 30X,bottle of 250 biochemic tablets,₹95,₹85,/otc/bakson-s-natrum-muriaticum-biochemic-tablet-30x-otc695229
715,ADEL Acid Fluor Dilution 200,bottle of 10 ml Dilution,₹165,₹141,/otc/adel-acid-fluor-dilution-200-otc332656
716,SBL Arsenicum Album 0/1 LM,bottle of 20 gm Globules,₹175,₹142,/otc/sbl-arsenicum-album-0-1-lm-otc360862
717,Dr Batra's Anti-Dandruff Hair Serum,pump bottle of 125 ml Serum,₹699,₹524,/otc/dr-batra-s-anti-dandruff-hair-serum-otc432910
718,Lord's Pediclean Cream,jar of 50 gm Cream,₹115,₹97,/otc/lord-s-pediclean-cream-otc392810
719,SBL Ustilago Mayadis Dilution 1000 CH,bottle of 30 ml Dilution,₹140,₹97,/otc/sbl-ustilago-mayadis-dilution-1000-ch-otc348763
720,Bjain Arsenicum Bromatum Dilution 30 CH,bottle of 100 ml Dilution,₹175,₹145,/otc/bjain-arsenicum-bromatum-dilution-30-ch-otc433623
721,Dr Willmar Schwabe India Psorinum Dilution 1000 CH,bottle of 30 ml Dilution,₹120,₹79,/otc/dr-willmar-schwabe-india-psorinum-dilution-1000-ch-otc393794
722,ADEL Hydrangea Mother Tincture Q,bottle of 20 ml Mother Tincture,₹340,₹306,/otc/adel-hydrangea-mother-tincture-q-otc327629
723,ADEL Symphytum. Mother Tincture Q,bottle of 20 ml Mother Tincture,₹270,₹243,/otc/adel-symphytum.-mother-tincture-q-otc724441
724,SBL Arsenic Sulphuratum Flavum Dilution 200 CH,bottle of 30 ml Dilution,₹105,₹90,/otc/sbl-arsenic-sulphuratum-flavum-dilution-200-ch-otc345920
725,Dr Batra's Hair Fall Control Serum,pump bottle of 130 ml Serum,₹699,₹405,/otc/dr-batra-s-hair-fall-control-serum-otc665490
726,ADEL Ferrum Mur Trituration Tablet 3X,bottle of 20 gm Trituration Tablet,₹260,₹234,/otc/adel-ferrum-mur-trituration-tablet-3x-otc757911
727,Dr. Reckeweg Apis Mell Dilution 6 CH,bottle of 11 ml Dilution,₹135,₹121,/otc/dr.-reckeweg-apis-mell-dilution-6-ch-otc372970
728,Allen A37 Renal Calculi Drop,bottle of 30 ml Drop,₹170,₹139,/otc/allen-a37-renal-calculi-drop-otc330270
729,St. George’s Bach Flower Cherry Plum 6 CH,bottle of 30 ml Dilution,₹150,₹128,/otc/st.-george-s-bach-flower-cherry-plum-6-ch-otc399716
730,REPL M Sharp Drop,bottle of 30 ml Drop,₹199,₹156,/otc/repl-m-sharp-drop-otc339463
731,ADEL Sempervivum Tect Mother Tincture Q,bottle of 20 ml Mother Tincture,₹340,₹306,/otc/adel-sempervivum-tect-mother-tincture-q-otc724337
732,ADEL Hypericum Mother Tincture Q,bottle of 20 ml Mother Tincture,₹300,₹270,/otc/adel-hypericum-mother-tincture-q-otc327621
733,Lord's Mag Phos Biochemic Tablet 12X,bottle of 450 gm Biochemic Tablet,₹695,₹590,/otc/lord-s-mag-phos-biochemic-tablet-12x-otc545156
734,ADEL Sterculia Mother Tincture Q,bottle of 20 ml Mother Tincture,₹300,₹270,/otc/adel-sterculia-mother-tincture-q-otc327136
735,ADEL Ratanhia Peruviana Mother Tincture Q,bottle of 20 ml Mother Tincture,₹300,₹270,/otc/adel-ratanhia-peruviana-mother-tincture-q-otc328808
736,Bio Valley Dead Sea Shampoo,bottle of 200 ml Shampoo,₹305,₹246,/otc/bio-valley-dead-sea-shampoo-otc407976
737,SBL Justicia Adhatoda Dilution 200 CH,bottle of 30 ml Dilution,₹100,₹90,/otc/sbl-justicia-adhatoda-dilution-200-ch-otc348018
738,Bakson B8 Calcification Drop,bottle of 30 ml Drop,₹175,₹152,/otc/bakson-b8-calcification-drop-otc388011
739,SBL Camphora Dilution 1000 CH,bottle of 30 ml Dilution,₹135,₹117,/otc/sbl-camphora-dilution-1000-ch-otc346093
740,ADEL Bio-Combination 28 Tablet,bottle of 20 gm Biocombination Tablet,₹180,₹162,/otc/adel-bio-combination-28-tablet-otc329062
741,Dr Batra's Hair Fall Control Shampoo SLES Free,bottle of 500 ml Shampoo,₹699,₹524,/otc/dr-batra-s-hair-fall-control-shampoo-sles-free-otc432882
742,Dr. Reckeweg Uranium Nitricum Dilution 30 CH,bottle of 11 ml Dilution,₹135,₹113,/otc/dr.-reckeweg-uranium-nitricum-dilution-30-ch-otc326359
743,Bhandari Bach Flower Pine 30,bottle of 30 ml Dilution,₹140,₹108,/otc/bhandari-bach-flower-pine-30-otc386882
744,Wheezal Mensorine Drop,bottle of 30 ml Drop,₹140,₹109,/otc/wheezal-mensorine-drop-otc339221
745,Bakson's Gro Up Drop,bottle of 30 ml Drop,₹125,₹100,/otc/bakson-s-gro-up-drop-otc325933
746,Bakson's Alfavena Malt Powder,jar of 450 gm Powder,₹350,₹312,/otc/bakson-s-alfavena-malt-powder-otc325802
